question_id,role,ticker,year,report_id,table,table_ordinal,row,column,row_label,column_header,raw,parsed_value,source_section,seed_column_header,source_scale,sign_convention,value_base,raw_occurrences_in_logical_grid,title_context
788,value,BAF,2020,BAF_financial_statements_2020_consolidated,BAF_financial_statements_2020_consolidated|1689,59,1,1,"Chi phí nguyên liệu, vật liệu",Năm nay | 159.861.850.721 | 20.666.014.110,159.861.850.721,159861850721.0,,,1.0,as_printed,159861850721.0,1,"['Cổ phiếu phổ thông đang lưu hành bình quân trong năm được tính như sau:', 'Năm nay Năm trước Cổ phiếu phổ thông đang lưu hành đầu năm 10.000.000 10.000.000 Ảnh hưởng của cổ phiếu phổ thông phát hành tháng 8 năm 2020 5.125.158 - Ảnh hưởng của cổ phiếu phổ thông phát hành tháng 9 năm 2020 2.130.495 - Ảnh hưởng của cổ phiếu phổ thông phát hành tháng 10 năm 2020 1.867.576 - Ảnh hưởng của cổ phiếu phổ thông phát hành tháng 11 năm 2020 1.231.960 - Cổ phiếu phổ thông đang lưu hành bình quân trong năm 20.355.188 10.000.000', '12. Chi phí sản xuất kinh doanh theo yếu tố']"
788,value,ASM,2020,ASM_financial_statements_2020_consolidated,ASM_financial_statements_2020_consolidated|1636,51,1,1,"Chi phí nguyên liệu, vật liệu",Năm 2020 | 5.133.862.323.213 | 502.406.982.873,5.133.862.323.213,5133862323213.0,,,1.0,as_printed,5133862323213.0,1,"['08. CHI PHÍ KHÁC', 'Năm 2020 Năm 2019 Giá trị còn lại TSCĐ và chi phí thanh lý, nhượng bán TSCĐ 279.585.495 12.208.337 Các khoản bị phạt 2.280.961.233 14.181.255.247 Các khoản khác 4.070.667.819 11.202.421.999 Cộng 6.631.214.547 25.395.885.583', '09. CHI PHÍ SẢN XUẤT THEO YẾU TỐ']"
789,value,VIF,2022,VIF_financial_statements_2022_separate,VIF_financial_statements_2022_separate|1453,54,5,1,Chi phí dịch vụ mua ngoài,Năm nay | 881.040.753.250,38.559.672.762,38559672762.0,,,1.0,as_printed,38559672762.0,1,"['THUYẾT MINH BÁO CÁO TÀI CHÍNH RIÊNG (tiếp theo)', 'vào ngày 31 tháng 12 năm 2022 và cho năm tài chính kết thúc cùng ngày', '28. CHI PHÍ SẢN XUẤT, KINH DOANH THEO YẾU TỐ']"
789,value,AAA,2022,AAA_financial_statements_2022_separate,AAA_financial_statements_2022_separate|1257,47,5,1,Chi phí dịch vụ mua ngoài,Năm nay | 2.616.697.210.606,441.465.159.245,441465159245.0,,,1.0,as_printed,441465159245.0,1,"['26. CHI PHÍ BÁN HÀNG VÀ CHI PHÍ QUẢN LÝ DOANH NGHIỆP', 'Năm nay Đơn vị tính: VND Năm trước Chi phí bán hàng Chi phí dịch vụ mua ngoài 241.673.979.156 279.915.107.504 Chi phí khấu hao tài sản cố định 10.427.604.126 11.946.091.621 Chi phí nhân viên bán hàng 5.602.947.656 4.585.012.726 Chi phí khác 2.272.526.479 1.197.278.905 TỔNG CỘNG 259.977.057.417 297.643.490.756 Chi phí quản lý doanh nghiệp Chi phí nhân viên quản lý 22.248.894.269 20.188.938.208 Chi phí dịch vụ mua ngoài 18.882.240.130 15.797.001.113 Chi phí khấu hao tài sản cố định 16.102.498.364 15.069.056.856 Chi phí nguyên vật liệu 562.055.210 696.676.881 Chi phí khác 9.376.896.397 6.668.748.556 TỔNG CỘNG 67.172.584.370 58.420.421.614', '27. CHI PHÍ SẢN XUẤT, KINH DOANH THEO YẾU TỐ']"
799,equity,HBC,2021,HBC_financial_statements_2021_separate,HBC_financial_statements_2021_separate|231,6,13,3,D. VỐN CHỦ SỞ HỮU,Số cuối năm | 11.320.401.745.803 | 10.776.214.779.922,3.721.548.024.149,3721548024149.0,,,1.0,as_printed,3721548024149.0,2,"['BẢNG CÂN ĐỐI KẾ TOÁN RIÊNG (tiếp theo)', 'vào ngày 31 tháng 12 năm 2021', 'VND']"
799,equity,SAM,2021,SAM_financial_statements_2021_separate,SAM_financial_statements_2021_separate|175,5,15,3,D. VỐN CHỦ SỞ HỮU,31/12/2021 | VND | 1.913.515.186.022,3.840.396.790.066,3840396790066.0,,,1.0,as_printed,3840396790066.0,2,"['BẢNG CÂN ĐỐI KẾ TOÁN RIÊNG', 'Tại ngày 31 tháng 12 năm 2021', '(tiếp theo)']"
801,value,VJC,2016,VJC_financial_statements_2016_consolidated,VJC_financial_statements_2016_consolidated|198,8,4,3,Phải trả người bán ngắn hạn,31/12/2016 VND | NGUỒN VỐN | 15.328.679.347.088,391.117.403.830,391117403830.0,,,1.0,as_printed,391117403830.0,1,"['Mẫu B 01 - DN/HN', '(Ban hành theo Thông tư số 202/2014/TT-BTC', 'ngày 22/12/2014 của Bộ Tài chính)']"
801,value,VSC,2016,VSC_financial_statements_2016_consolidated,VSC_financial_statements_2016_consolidated|166,8,4,3,Phải trả người bán ngắn hạn,31/12/2016 VND | NGUỒN VỐN | 881.947.253.829,62.612.059.106,62612059106.0,,,1.0,as_printed,62612059106.0,1,"['Mẫu B 01 - DN/HN', '(Ban hành theo Thông tư số 202/2014/TT-BTC', 'ngày 22/12/2014 của Bộ Tài chính)']"
805,value,SCR,2018,SCR_financial_statements_2018_separate,SCR_financial_statements_2018_separate|837,23,4,1,Thương Tín,31/12/2018VND | Công ty con | -,7.277.782.332,7277782332.0,,,1.0,as_printed,7277782332.0,1,"['(Ban hành theo Thông tư số 200/2014/TT-BTC', 'ngày 22/12/2014 của Bộ Tài chính)', '(b) Phải thu của khách hàng là các bên liên quan']"
805,value,SCR,2018,SCR_financial_statements_2018_separate,SCR_financial_statements_2018_separate|837,23,5,1,Công ty Cổ phần Thương Tín Tàu Cuốc,31/12/2018VND | Công ty con | -,1.425.000.000,1425000000.0,,,1.0,as_printed,1425000000.0,1,"['(Ban hành theo Thông tư số 200/2014/TT-BTC', 'ngày 22/12/2014 của Bộ Tài chính)', '(b) Phải thu của khách hàng là các bên liên quan']"
805,value,SCR,2018,SCR_financial_statements_2018_separate,SCR_financial_statements_2018_separate|837,23,6,1,Công ty TNHH Quản lý Dịch vụ Địa ốc Sài gòn Thương Tín,31/12/2018VND | Công ty con | -,182.508.548,182508548.0,,,1.0,as_printed,182508548.0,1,"['(Ban hành theo Thông tư số 200/2014/TT-BTC', 'ngày 22/12/2014 của Bộ Tài chính)', '(b) Phải thu của khách hàng là các bên liên quan']"
805,value,SCR,2018,SCR_financial_statements_2018_separate,SCR_financial_statements_2018_separate|837,23,7,1,Công ty TNHH MTV TTC Land Retail Management,31/12/2018VND | Công ty con | -,181.478.882,181478882.0,,,1.0,as_printed,181478882.0,1,"['(Ban hành theo Thông tư số 200/2014/TT-BTC', 'ngày 22/12/2014 của Bộ Tài chính)', '(b) Phải thu của khách hàng là các bên liên quan']"
805,value,SCR,2018,SCR_financial_statements_2018_separate,SCR_financial_statements_2018_separate|837,23,10,1,Công ty Cổ phần May Tiến Phát,31/12/2018VND | Công ty con | -,72.523.981.814,72523981814.0,,,1.0,as_printed,72523981814.0,1,"['(Ban hành theo Thông tư số 200/2014/TT-BTC', 'ngày 22/12/2014 của Bộ Tài chính)', '(b) Phải thu của khách hàng là các bên liên quan']"
805,value,SCR,2018,SCR_financial_statements_2018_separate,SCR_financial_statements_2018_separate|837,23,11,1,Công ty Cổ phần Du lịch Thành Thành Công - Lâm Đồng,31/12/2018VND | Công ty con | -,26.000.000.000,26000000000.0,,,1.0,as_printed,26000000000.0,2,"['(Ban hành theo Thông tư số 200/2014/TT-BTC', 'ngày 22/12/2014 của Bộ Tài chính)', '(b) Phải thu của khách hàng là các bên liên quan']"
805,value,SCR,2018,SCR_financial_statements_2018_separate,SCR_financial_statements_2018_separate|837,23,12,1,Công ty Cổ phần Thành Thành Công - Biên Hòa,31/12/2018VND | Công ty con | -,1.010.036.878,1010036878.0,,,1.0,as_printed,1010036878.0,1,"['(Ban hành theo Thông tư số 200/2014/TT-BTC', 'ngày 22/12/2014 của Bộ Tài chính)', '(b) Phải thu của khách hàng là các bên liên quan']"
805,value,SCR,2018,SCR_financial_statements_2018_separate,SCR_financial_statements_2018_separate|837,23,13,1,Công ty TNHH Kỹ thuật Xây dựng Toàn Thịnh Phát,31/12/2018VND | Công ty con | -,159.031.174,159031174.0,,,1.0,as_printed,159031174.0,1,"['(Ban hành theo Thông tư số 200/2014/TT-BTC', 'ngày 22/12/2014 của Bộ Tài chính)', '(b) Phải thu của khách hàng là các bên liên quan']"
805,value,SCR,2018,SCR_financial_statements_2018_separate,SCR_financial_statements_2018_separate|837,23,14,1,Công ty TNHH Thương mại Đầu tư Thuận Thiên,31/12/2018VND | Công ty con | -,592.639.108,592639108.0,,,1.0,as_printed,592639108.0,2,"['(Ban hành theo Thông tư số 200/2014/TT-BTC', 'ngày 22/12/2014 của Bộ Tài chính)', '(b) Phải thu của khách hàng là các bên liên quan']"
805,value,SCR,2018,SCR_financial_statements_2018_separate,SCR_financial_statements_2018_separate|837,23,15,1,Công ty Cổ phần Toàn Hải Vân,31/12/2018VND | Công ty con | -,697.828.871,697828871.0,,,1.0,as_printed,697828871.0,1,"['(Ban hành theo Thông tư số 200/2014/TT-BTC', 'ngày 22/12/2014 của Bộ Tài chính)', '(b) Phải thu của khách hàng là các bên liên quan']"
805,value,SCR,2018,SCR_financial_statements_2018_separate,SCR_financial_statements_2018_separate|837,23,16,1,Công ty Cổ phần Du Lịch Thành Thành Công,31/12/2018VND | Công ty con | -,313.354.400,313354400.0,,,1.0,as_printed,313354400.0,1,"['(Ban hành theo Thông tư số 200/2014/TT-BTC', 'ngày 22/12/2014 của Bộ Tài chính)', '(b) Phải thu của khách hàng là các bên liên quan']"
805,value,SCR,2018,SCR_financial_statements_2018_separate,SCR_financial_statements_2018_separate|858,24,3,1,- Công ty TNHH Đầu Tư Kinh Doanh Bất Động SảnHùng Anh Năm (là “Công ty Cổ phần Đầu Tư Pháttriển Bất Động Sản Hùng Anh Năm” trước ngày mua),31/12/2018VND | Cho các công ty con vay | -,81.885.000.000,81885000000.0,,,1.0,as_printed,81885000000.0,1,"['ngày 22/12/2014 của Bộ Tài chính)', '7. Phải thu về cho vay', '(a) Phải thu về cho vay ngắn hạn']"
805,value,SCR,2018,SCR_financial_statements_2018_separate,SCR_financial_statements_2018_separate|858,24,4,1,- Công ty Cổ phần Đầu tư Phát triển Bất động sảnĐông Sài Gòn,31/12/2018VND | Cho các công ty con vay | -,6.000.000.000,6000000000.0,,,1.0,as_printed,6000000000.0,1,"['ngày 22/12/2014 của Bộ Tài chính)', '7. Phải thu về cho vay', '(a) Phải thu về cho vay ngắn hạn']"
805,value,SCR,2018,SCR_financial_statements_2018_separate,SCR_financial_statements_2018_separate|858,24,5,1,- Công ty TNHH MTV Kinh doanh Dịch vụ Địa ốcSài Gòn Thương Tín,31/12/2018VND | Cho các công ty con vay | -,4.000.000.000,4000000000.0,,,1.0,as_printed,4000000000.0,1,"['ngày 22/12/2014 của Bộ Tài chính)', '7. Phải thu về cho vay', '(a) Phải thu về cho vay ngắn hạn']"
805,value,SCR,2018,SCR_financial_statements_2018_separate,SCR_financial_statements_2018_separate|858,24,7,1,- Công ty Cổ phần May Tiến Phát,31/12/2018VND | Cho các công ty con vay | -,917.306.000.000,917306000000.0,,,1.0,as_printed,917306000000.0,1,"['ngày 22/12/2014 của Bộ Tài chính)', '7. Phải thu về cho vay', '(a) Phải thu về cho vay ngắn hạn']"
805,value,SCR,2018,SCR_financial_statements_2018_separate,SCR_financial_statements_2018_separate|858,24,8,1,- Công ty Cổ phần Thành Thành Nam,31/12/2018VND | Cho các công ty con vay | -,88.000.000.000,88000000000.0,,,1.0,as_printed,88000000000.0,1,"['ngày 22/12/2014 của Bộ Tài chính)', '7. Phải thu về cho vay', '(a) Phải thu về cho vay ngắn hạn']"
805,value,SCR,2018,SCR_financial_statements_2018_separate,SCR_financial_statements_2018_separate|858,24,9,1,- Công ty Cổ phần Đầu tư Bất động sản 66,31/12/2018VND | Cho các công ty con vay | -,85.700.000.000,85700000000.0,,,1.0,as_printed,85700000000.0,1,"['ngày 22/12/2014 của Bộ Tài chính)', '7. Phải thu về cho vay', '(a) Phải thu về cho vay ngắn hạn']"
805,value,SCR,2018,SCR_financial_statements_2018_separate,SCR_financial_statements_2018_separate|858,24,10,1,- Công ty Cổ phần Toàn Hải Vân,31/12/2018VND | Cho các công ty con vay | -,18.094.000.000,18094000000.0,,,1.0,as_printed,18094000000.0,1,"['ngày 22/12/2014 của Bộ Tài chính)', '7. Phải thu về cho vay', '(a) Phải thu về cho vay ngắn hạn']"
805,value,SCR,2018,SCR_financial_statements_2018_separate,SCR_financial_statements_2018_separate|858,24,11,1,- Công ty Cổ phần Đầu tư Kiến trúc Xây dựngToàn Thịnh Phát,31/12/2018VND | Cho các công ty con vay | -,6.525.694.445,6525694445.0,,,1.0,as_printed,6525694445.0,2,"['ngày 22/12/2014 của Bộ Tài chính)', '7. Phải thu về cho vay', '(a) Phải thu về cho vay ngắn hạn']"
805,value,SCR,2018,SCR_financial_statements_2018_separate,SCR_financial_statements_2018_separate|858,24,12,1,- Công ty TNHH SX-XD-DV Hoa Đồng,31/12/2018VND | Cho các công ty con vay | -,5.100.000.000,5100000000.0,,,1.0,as_printed,5100000000.0,1,"['ngày 22/12/2014 của Bộ Tài chính)', '7. Phải thu về cho vay', '(a) Phải thu về cho vay ngắn hạn']"
805,value,DIG,2018,DIG_financial_statements_2018_separate,DIG_financial_statements_2018_separate|1311,55,10,3,,Số cuối năm | Phải thu ngắn hạn khách hàng | 1.900.000.000,3.327.525.677,3327525677.0,,,1.0,as_printed,3327525677.0,1,"['vào ngày và cho năm tài chính kết thúc ngày 31 tháng 12 năm 2018', '29. NGHIỆP VỤ VỚI CÁC BÊN LIÊN QUAN (tiếp theo)', 'Vào ngày kết thúc năm tài chính, số dư các khoản phải thu và phải trả với các bên liên quan như sau:']"
805,value,DIG,2018,DIG_financial_statements_2018_separate,DIG_financial_statements_2018_separate|1330,56,2,3,Công ty Cổ phần Đầu tư Phát triển Xây dựng Khoáng Sản Miền Trung,Số cuối năm | Phải thu về cho vay ngắn hạn | 13.323.000.000,13.323.000.000,13323000000.0,,,1.0,as_printed,13323000000.0,1,"['vào ngày và cho năm tài chính kết thúc ngày 31 tháng 12 năm 2018', '29. NGHIỆP VỤ VỚI CÁC BÊN LIÊN QUAN (tiếp theo)', 'Vào ngày kết thúc năm tài chính, số dư các khoản phải thu và phải trả với các bên liên quan như sau: (tiếp theo)']"
805,value,DIG,2018,DIG_financial_statements_2018_separate,DIG_financial_statements_2018_separate|1351,57,2,3,Công ty Cổ phần Gạch men Anh em,Số cuối năm | Phải thu ngắn hạn khác | 9.594.261.666,9.594.261.666,9594261666.0,,,1.0,as_printed,9594261666.0,1,"['vào ngày và cho năm tài chính kết thúc ngày 31 tháng 12 năm 2018', '29. NGHIỆP VỤ VỚI CÁC BÊN LIÊN QUAN (tiếp theo)', 'Vào ngày kết thúc năm tài chính, số dư các khoản phải thu và phải trả với các bên liên quan như sau: (tiếp theo)']"
805,value,DIG,2018,DIG_financial_statements_2018_separate,DIG_financial_statements_2018_separate|1351,57,3,3,Công ty Cổ phần Vật liệu Xây dựng DIC,Số cuối năm | Phải thu ngắn hạn khác | 9.594.261.666,2.860.716.265,2860716265.0,,,1.0,as_printed,2860716265.0,1,"['vào ngày và cho năm tài chính kết thúc ngày 31 tháng 12 năm 2018', '29. NGHIỆP VỤ VỚI CÁC BÊN LIÊN QUAN (tiếp theo)', 'Vào ngày kết thúc năm tài chính, số dư các khoản phải thu và phải trả với các bên liên quan như sau: (tiếp theo)']"
805,value,DIG,2018,DIG_financial_statements_2018_separate,DIG_financial_statements_2018_separate|1351,57,4,3,Công ty Cổ phần Đầu tư Phát triển Xây dựng Khoáng Sản Miền Trung,Số cuối năm | Phải thu ngắn hạn khác | 9.594.261.666,743.304.029,743304029.0,,,1.0,as_printed,743304029.0,1,"['vào ngày và cho năm tài chính kết thúc ngày 31 tháng 12 năm 2018', '29. NGHIỆP VỤ VỚI CÁC BÊN LIÊN QUAN (tiếp theo)', 'Vào ngày kết thúc năm tài chính, số dư các khoản phải thu và phải trả với các bên liên quan như sau: (tiếp theo)']"
805,value,DIG,2018,DIG_financial_statements_2018_separate,DIG_financial_statements_2018_separate|1351,57,5,3,Công ty Cổ phần DIC Số 4,Số cuối năm | Phải thu ngắn hạn khác | 9.594.261.666,430.146.119,430146119.0,,,1.0,as_printed,430146119.0,1,"['vào ngày và cho năm tài chính kết thúc ngày 31 tháng 12 năm 2018', '29. NGHIỆP VỤ VỚI CÁC BÊN LIÊN QUAN (tiếp theo)', 'Vào ngày kết thúc năm tài chính, số dư các khoản phải thu và phải trả với các bên liên quan như sau: (tiếp theo)']"
805,value,DIG,2018,DIG_financial_statements_2018_separate,DIG_financial_statements_2018_separate|1351,57,6,3,Công ty Cổ phần Đầu tư Phát triển Xây dựng Du lịch Thể thao Vũng Tàu,Số cuối năm | Phải thu ngắn hạn khác | 9.594.261.666,153.555.286,153555286.0,,,1.0,as_printed,153555286.0,1,"['vào ngày và cho năm tài chính kết thúc ngày 31 tháng 12 năm 2018', '29. NGHIỆP VỤ VỚI CÁC BÊN LIÊN QUAN (tiếp theo)', 'Vào ngày kết thúc năm tài chính, số dư các khoản phải thu và phải trả với các bên liên quan như sau: (tiếp theo)']"
805,value,DIG,2018,DIG_financial_statements_2018_separate,DIG_financial_statements_2018_separate|1351,57,7,3,Công ty Cổ phần Đầu tư Phát triển Phương Nam,Số cuối năm | Phải thu ngắn hạn khác | 9.594.261.666,102.666.667,102666667.0,,,1.0,as_printed,102666667.0,1,"['vào ngày và cho năm tài chính kết thúc ngày 31 tháng 12 năm 2018', '29. NGHIỆP VỤ VỚI CÁC BÊN LIÊN QUAN (tiếp theo)', 'Vào ngày kết thúc năm tài chính, số dư các khoản phải thu và phải trả với các bên liên quan như sau: (tiếp theo)']"
805,value,DIG,2018,DIG_financial_statements_2018_separate,DIG_financial_statements_2018_separate|1351,57,8,3,Công ty Cổ phần Đầu tư Phát triển Xây dựng Hà Nam,Số cuối năm | Phải thu ngắn hạn khác | 9.594.261.666,2.076.580,2076580.0,,,1.0,as_printed,2076580.0,2,"['vào ngày và cho năm tài chính kết thúc ngày 31 tháng 12 năm 2018', '29. NGHIỆP VỤ VỚI CÁC BÊN LIÊN QUAN (tiếp theo)', 'Vào ngày kết thúc năm tài chính, số dư các khoản phải thu và phải trả với các bên liên quan như sau: (tiếp theo)']"
814,value,GAS,2020,GAS_financial_statements_2020_separate,GAS_financial_statements_2020_separate|1023,21,1,1,Chi phí vỏ bình gas,2020VND | 454.637.977.537 | 37.125.656.993,454.637.977.537,454637977537.0,,,1.0,as_printed,454637977537.0,1,"['(a) Ngắn hạn', '2020VND 2019VND Chi phí quảng cáo và truyền thông 25.635.483.906 13.056.712.115 Chi phí bảo hiểm 8.864.138.782 32.480.192.839 Khác 8.252.173.059 5.162.578.426 42.751.795.747 50.699.483.380', '(b) Dài hạn']"
814,value,GAS,2022,GAS_financial_statements_2022_separate,GAS_financial_statements_2022_separate|1221,28,2,1,Chi phí vỏ bình gas,2022VND | 2.533.782.630.337 | 511.995.872.427,511.995.872.427,511995872427.0,,,1.0,as_printed,511995872427.0,1,"['(a) Ngắn hạn', '2022VND 2021VND Chi phí quảng cáo và truyền thông 24.894.969.183 21.700.984.199 Chi phí mua bảo hiểm 10.389.413.532 8.666.627.191 Khác 14.369.018.855 15.220.171.638 49.653.401.570 45.587.783.028', '(b) Dài hạn']"
